episode,actions,rewards
541,2,-100100.0
542,1,-100000.0
543,14,-100088.0
544,5,-100198.0
545,1,-100000.0
546,7,-100095.0
547,1,-100000.0
548,2,-99999.0
549,1,-100000.0
550,2,-99999.0
551,1,-100000.0
552,3,-99998.0
553,5,-100097.0
554,1,-100000.0
555,1,-100000.0
556,9,-100194.0
557,1,-100000.0
558,26,-99681.21942052459
559,3,-100099.0
560,11,-99990.0
561,10,-99991.0
562,1,-100000.0
563,1,-100000.0
564,91,-99205.49253520038
565,4,-99997.0
566,2,-99999.0
567,1,-100000.0
568,1,-100000.0
569,1,-100000.0
570,1,-100000.0
571,1,-100000.0
572,11,-100192.0
573,4,-100098.0
574,55,-100069.81686240749
575,1,-100000.0
576,2,-99999.0
577,9,-100295.0
578,1,-100000.0
579,4,-99997.0
580,4,-99997.0
581,1,-100000.0
582,1,-100000.0
583,1,-100000.0
584,1,-100000.0
585,1,-100000.0
586,3,-100099.0
587,2,-100100.0
588,1,-100000.0
589,10,-100294.0
590,11,-100394.0
591,1,-100000.0
592,1,-100000.0
593,2,-100100.0
594,3,-99998.0
595,4,-99997.0
596,2,-100100.0
597,1,-100000.0
598,1,-100000.0
599,1,-100000.0
600,2,-99999.0
601,66,-100572.77680750642
602,4,-100098.0
603,1,-100000.0
604,1,-100000.0
605,3,-100099.0
606,3,-99998.0
607,23,-99807.13198879609
608,1,-100000.0
609,1,-100000.0
610,8,-100195.0
611,1,-100000.0
612,2,-100100.0
613,1,-100000.0
614,1,-100000.0
615,2,-99999.0
616,1,-100000.0
617,4,-99997.0
618,1,-100000.0
619,1,-100000.0
620,6,-99995.0
621,1,-100000.0
622,17,-100691.0
623,5,-100198.0
624,1,-100000.0
625,2,-99999.0
626,2,-99999.0
627,3,-99998.0
628,12,-100292.0
629,4,-100098.0
630,1,-100000.0
631,2,-99999.0
632,23,-99612.03092555178
633,2,-99999.0
634,3,-99998.0
635,29,-99892.0122711542
636,2,-99999.0
637,4,-100199.0
638,1,-100000.0
639,1,-100000.0
640,21,-100014.34721249873
641,2,-99999.0
642,47,-101368.0
643,4,-99997.0
644,4,-100098.0
645,1,-100000.0
646,58,-98580.97207364328
647,1,-100000.0
648,1,-100000.0
649,1,-100000.0
650,1,-100000.0
651,44,-99886.07166844908
652,1,-100000.0
653,2,-100100.0
654,11,-100394.0
