,episode,actions,rewards
2138,2138,1,-1000.0
2139,2139,3,-1101.0
2140,2140,1,-1000.0
2141,2141,1,-1000.0
2142,2142,3,-1002.0
2143,2143,1,-1000.0
2144,2144,4,-1102.0
2145,2145,11,-1109.0
2146,2146,5,-1103.0
2147,2147,3,-1002.0
2148,2148,3,-1002.0
2149,2149,2,-1001.0
2150,2150,1,-1000.0
2151,2151,35,-1826.0
2152,2152,1,-1000.0
2153,2153,2,-1001.0
2154,2154,3,-1101.0
2155,2155,3,-1002.0
2156,2156,4,-1201.0
2157,2157,2,-1100.0
2158,2158,8,-1205.0
2159,2159,3,-1002.0
2160,2160,1,-1000.0
2161,2161,7,-1105.0
2162,2162,3,-1200.0
2163,2163,1,-1000.0
2164,2164,1,-1000.0
2165,2165,5,-1004.0
2166,2166,16,-1213.0
2167,2167,2,-1100.0
2168,2168,5,-1202.0
2169,2169,7,-1006.0
2170,2170,1,-1000.0
2171,2171,3,-1101.0
2172,2172,2,-1001.0
2173,2173,2,-1100.0
2174,2174,7,-1006.0
2175,2175,1,-1000.0
2176,2176,2,-1100.0
2177,2177,2,-1100.0
2178,2178,1,-1000.0
2179,2179,1,-1000.0
2180,2180,1,-1000.0
2181,2181,2,-1001.0
2182,2182,2,-1100.0
2183,2183,3,-1002.0
2184,2184,8,-1205.0
2185,2185,4,-1102.0
2186,2186,2,-1100.0
2187,2187,2,-1100.0
2188,2188,2,-1001.0
2189,2189,1,-1000.0
2190,2190,5,-1202.0
2191,2191,9,-1107.0
2192,2192,1,-1000.0
2193,2193,4,-1003.0
2194,2194,1,-1000.0
2195,2195,11,-1109.0
2196,2196,2,-1001.0
2197,2197,1,-1000.0
2198,2198,3,-1002.0
2199,2199,2,-1100.0
2200,2200,2,-1001.0
2201,2201,7,-1303.0
2202,2202,1,-1000.0
2203,2203,1,-1000.0
2204,2204,13,-1210.0
2205,2205,1,-1000.0
2206,2206,2,-1001.0
2207,2207,1,-1000.0
2208,2208,10,-1207.0
2209,2209,1,-1000.0
2210,2210,4,-1003.0
2211,2211,10,-1108.0
2212,2212,4,-1102.0
2213,2213,2,-1001.0
2214,2214,1,-1000.0
2215,2215,3,-1002.0
2216,2216,3,-1002.0
2217,2217,1,-1000.0
2218,2218,1,-1000.0
2219,2219,2,-1001.0
2220,2220,3,-1101.0
2221,2221,3,-1002.0
2222,2222,1,-1000.0
2223,2223,3,-1101.0
2224,2224,5,-1103.0
2225,2225,8,-1304.0
2226,2226,24,-1320.0
2227,2227,3,-1002.0
2228,2228,1,-1000.0
2229,2229,4,-1003.0
2230,2230,7,-1105.0
2231,2231,5,-1103.0
2232,2232,1,-1000.0
2233,2233,3,-1002.0
2234,2234,2,-1001.0
2235,2235,1,-1000.0
2236,2236,5,-1004.0
2237,2237,2,-1001.0
2238,2238,1,-1000.0
2239,2239,13,-1111.0
2240,2240,1,-1000.0
2241,2241,2,-1001.0
2242,2242,10,-1108.0
2243,2243,12,-1605.0
2244,2244,2,-1001.0
2245,2245,9,-1206.0
2246,2246,1,-1000.0
2247,2247,12,-1308.0
2248,2248,2,-1001.0
2249,2249,5,-1004.0
2250,2250,7,-1006.0
2251,2251,2,-1001.0
2252,2252,4,-1102.0
2253,2253,5,-1103.0
2254,2254,3,-1101.0
2255,2255,1,-1000.0
2256,2256,3,-1200.0
2257,2257,7,-1006.0
2258,2258,3,-1002.0
2259,2259,1,-1000.0
2260,2260,7,-1204.0
2261,2261,3,-1101.0
2262,2262,1,-1000.0
2263,2263,2,-1100.0
2264,2264,1,-1000.0
2265,2265,61,-1852.0
2266,2266,2,-1001.0
2267,2267,3,-1002.0
2268,2268,2,-1001.0
2269,2269,4,-1102.0
2270,2270,2,-1001.0
2271,2271,2,-1001.0
2272,2272,2,-1001.0
2273,2273,1,-1000.0
2274,2274,1,-1000.0
2275,2275,3,-1002.0
2276,2276,13,-1408.0
2277,2277,2,-1100.0
2278,2278,2,-1001.0
2279,2279,1,-1000.0
2280,2280,11,-1208.0
2281,2281,3,-1002.0
2282,2282,1,-1000.0
2283,2283,2,-1100.0
2284,2284,5,-1004.0
2285,2285,1,-1000.0
2286,2286,8,-1403.0
2287,2287,3,-1002.0
2288,2288,1,-1000.0
2289,2289,1,-1000.0
2290,2290,7,-1105.0
2291,2291,1,-1000.0
2292,2292,3,-1002.0
2293,2293,1,-1000.0
2294,2294,4,-1201.0
2295,2295,1,-1000.0
2296,2296,14,-1211.0
2297,2297,2,-1100.0
2298,2298,1,-1000.0
2299,2299,1,-1000.0
2300,2300,3,-1101.0
2301,2301,1,-1000.0
2302,2302,9,-1206.0
2303,2303,1,-1000.0
2304,2304,5,-1004.0
2305,2305,11,-1208.0
2306,2306,1,-1000.0
2307,2307,4,-1201.0
2308,2308,1,-1000.0
2309,2309,1,-1000.0
2310,2310,2,-1100.0
2311,2311,1,-1000.0
2312,2312,10,-1306.0
2313,2313,1,-1000.0
2314,2314,7,-1006.0
2315,2315,2,-1100.0
2316,2316,3,-1101.0
2317,2317,5,-1004.0
2318,2318,9,-1305.0
2319,2319,1,-1000.0
2320,2320,21,-1416.0
2321,2321,3,-1101.0
2322,2322,1,-1000.0
2323,2323,35,-1331.0
2324,2324,6,-1005.0
2325,2325,1,-1000.0
2326,2326,1,-1000.0
2327,2327,1,-1000.0
2328,2328,51,-1644.0
2329,2329,12,-1209.0
2330,2330,2,-1001.0
2331,2331,1,-1000.0
2332,2332,5,-1103.0
2333,2333,2,-1001.0
2334,2334,8,-1007.0
2335,2335,2,-1100.0
2336,2336,19,-1018.0
2337,2337,1,-1000.0
2338,2338,5,-1103.0
2339,2339,2,-1100.0
2340,2340,1,-1000.0
2341,2341,1,-1000.0
2342,2342,1,-1000.0
2343,2343,1,-1000.0
2344,2344,1,-1000.0
2345,2345,1,-1000.0
2346,2346,3,-1002.0
2347,2347,1,-1000.0
2348,2348,2,-1001.0
2349,2349,1,-1000.0
2350,2350,1,-1000.0
2351,2351,3,-1101.0
2352,2352,2,-1001.0
2353,2353,4,-1102.0
2354,2354,3,-1101.0
2355,2355,2,-1001.0
2356,2356,2,-1100.0
2357,2357,26,-1223.0
2358,2358,1,-1000.0
2359,2359,11,-1307.0
2360,2360,11,-1208.0
2361,2361,2,-1100.0
2362,2362,2,-1001.0
2363,2363,1,-1000.0
2364,2364,2,-1001.0
2365,2365,1,-1000.0
2366,2366,2,-1001.0
2367,2367,4,-1102.0
2368,2368,10,-1306.0
2369,2369,1,-1000.0
2370,2370,2,-1100.0
2371,2371,6,-1302.0
2372,2372,2,-1100.0
2373,2373,3,-1101.0
2374,2374,1,-1000.0
2375,2375,6,-1104.0
2376,2376,1,-1000.0
2377,2377,1,-1000.0
2378,2378,5,-1202.0
2379,2379,3,-1002.0
2380,2380,1,-1000.0
2381,2381,1,-1000.0
2382,2382,3,-1002.0
2383,2383,1,-1000.0
2384,2384,2,-1001.0
2385,2385,2,-1001.0
2386,2386,8,-1304.0
2387,2387,1,-1000.0
2388,2388,1,-1000.0
2389,2389,4,-1102.0
2390,2390,5,-1202.0
2391,2391,4,-1003.0
2392,2392,1,-1000.0
2393,2393,5,-1202.0
2394,2394,9,-1305.0
2395,2395,5,-1004.0
2396,2396,5,-1103.0
2397,2397,3,-1101.0
2398,2398,4,-1102.0
2399,2399,2,-1001.0
2400,2400,2,-1100.0
2401,2401,5,-1103.0
2402,2402,16,-1312.0
2403,2403,1,-1000.0
2404,2404,1,-1000.0
2405,2405,10,-1207.0
2406,2406,3,-1101.0
2407,2407,1,-1000.0
2408,2408,2,-1100.0
2409,2409,14,-1409.0
2410,2410,1,-1000.0
2411,2411,15,-1212.0
2412,2412,1,-1000.0
2413,2413,14,-1013.0
2414,2414,7,-1006.0
2415,2415,2,-1100.0
2416,2416,1,-1000.0
2417,2417,1,-1000.0
2418,2418,3,-1002.0
2419,2419,1,-1000.0
2420,2420,1,-1000.0
2421,2421,1,-1000.0
2422,2422,1,-1000.0
2423,2423,2,-1001.0
2424,2424,5,-1004.0
2425,2425,12,-1308.0
2426,2426,14,-1211.0
2427,2427,3,-1101.0
2428,2428,1,-1000.0
2429,2429,1,-1000.0
2430,2430,10,-1108.0
2431,2431,11,-1010.0
2432,2432,3,-1002.0
2433,2433,1,-1000.0
2434,2434,1,-1000.0
2435,2435,2,-1001.0
2436,2436,13,-1309.0
2437,2437,1,-1000.0
2438,2438,4,-1102.0
2439,2439,5,-1103.0
2440,2440,3,-1200.0
2441,2441,5,-1004.0
2442,2442,25,-1222.0
2443,2443,7,-1303.0
2444,2444,10,-1108.0
2445,2445,1,-1000.0
2446,2446,1,-1000.0
2447,2447,2,-1001.0
2448,2448,19,-1414.0
2449,2449,3,-1002.0
2450,2450,1,-1000.0
2451,2451,2,-1001.0
2452,2452,2,-1001.0
2453,2453,12,-1110.0
2454,2454,2,-1100.0
2455,2455,1,-1000.0
2456,2456,21,-1218.0
2457,2457,4,-1102.0
2458,2458,1,-1000.0
2459,2459,40,-1534.0
2460,2460,1,-1000.0
2461,2461,19,-1315.0
2462,2462,4,-1003.0
2463,2463,5,-1103.0
2464,2464,1,-1000.0
2465,2465,1,-1000.0
2466,2466,1,-1000.0
2467,2467,2,-1100.0
2468,2468,6,-1005.0
2469,2469,1,-1000.0
2470,2470,11,-1109.0
2471,2471,4,-1003.0
2472,2472,13,-1111.0
2473,2473,2,-1001.0
2474,2474,55,-1945.0
2475,2475,1,-1000.0
2476,2476,4,-1003.0
2477,2477,1,-1000.0
2478,2478,1,-1000.0
2479,2479,1,-1000.0
2480,2480,5,-1301.0
2481,2481,1,-1000.0
2482,2482,1,-1000.0
2483,2483,4,-1003.0
2484,2484,1,-1000.0
2485,2485,3,-1002.0
2486,2486,3,-1002.0
2487,2487,1,-1000.0
2488,2488,1,-1000.0
2489,2489,2,-1001.0
2490,2490,1,-1000.0
2491,2491,2,-1001.0
2492,2492,2,-1100.0
2493,2493,5,-1103.0
2494,2494,2,-1001.0
2495,2495,1,-1000.0
2496,2496,1,-1000.0
2497,2497,1,-1000.0
2498,2498,15,-1311.0
2499,2499,4,-1102.0
2500,2500,4,-1201.0
2501,2501,8,-1007.0
2502,2502,2,-1001.0
2503,2503,7,-1006.0
2504,2504,6,-1203.0
2505,2505,1,-1000.0
2506,2506,2,-1001.0
2507,2507,1,-1000.0
2508,2508,1,-1000.0
2509,2509,3,-1101.0
2510,2510,4,-1003.0
2511,2511,4,-1003.0
2512,2512,22,-1318.0
2513,2513,3,-1200.0
2514,2514,3,-1002.0
2515,2515,2,-1001.0
2516,2516,20,-1316.0
2517,2517,1,-1000.0
2518,2518,1,-1000.0
2519,2519,3,-1200.0
2520,2520,6,-1005.0
2521,2521,3,-1002.0
2522,2522,1,-1000.0
2523,2523,1,-1000.0
2524,2524,1,-1000.0
2525,2525,6,-1203.0
2526,2526,1,-1000.0
2527,2527,2,-1001.0
2528,2528,5,-1103.0
2529,2529,4,-1300.0
2530,2530,3,-1002.0
2531,2531,2,-1001.0
2532,2532,3,-1101.0
2533,2533,1,-1000.0
2534,2534,1,-1000.0
2535,2535,5,-1202.0
2536,2536,2,-1100.0
2537,2537,2,-1100.0
2538,2538,4,-1201.0
2539,2539,1,-1000.0
2540,2540,48,-1443.0
2541,2541,9,-1305.0
2542,2542,4,-1003.0
2543,2543,2,-1100.0
2544,2544,1,-1000.0
2545,2545,7,-1105.0
2546,2546,1,-1000.0
2547,2547,16,-1015.0
2548,2548,1,-1000.0
2549,2549,3,-1002.0
2550,2550,3,-1002.0
2551,2551,2,-1001.0
2552,2552,1,-1000.0
2553,2553,4,-1003.0
2554,2554,2,-1001.0
2555,2555,1,-1000.0
2556,2556,1,-1000.0
2557,2557,1,-1000.0
2558,2558,1,-1000.0
2559,2559,7,-1105.0
2560,2560,5,-1004.0
2561,2561,7,-1204.0
2562,2562,14,-1211.0
2563,2563,4,-1102.0
2564,2564,7,-1204.0
2565,2565,13,-1408.0
2566,2566,1,-1000.0
2567,2567,3,-1002.0
2568,2568,1,-1000.0
2569,2569,2,-1001.0
2570,2570,2,-1001.0
2571,2571,1,-1000.0
2572,2572,1,-1000.0
2573,2573,1,-1000.0
2574,2574,1,-1000.0
2575,2575,4,-1102.0
2576,2576,51,-1446.0
2577,2577,1,-1000.0
2578,2578,1,-1000.0
2579,2579,20,-1415.0
2580,2580,2,-1001.0
2581,2581,2,-1001.0
2582,2582,8,-1205.0
2583,2583,5,-1004.0
2584,2584,1,-1000.0
2585,2585,2,-1001.0
2586,2586,2,-1100.0
2587,2587,1,-1000.0
2588,2588,12,-1110.0
2589,2589,2,-1001.0
2590,2590,3,-1101.0
2591,2591,2,-1001.0
2592,2592,1,-1000.0
2593,2593,2,-1001.0
2594,2594,2,-1100.0
2595,2595,2,-1001.0
2596,2596,1,-1000.0
2597,2597,2,-1001.0
2598,2598,4,-1003.0
2599,2599,1,-1000.0
2600,2600,2,-1100.0
2601,2601,1,-1000.0
2602,2602,3,-1101.0
2603,2603,7,-1105.0
2604,2604,6,-1104.0
2605,2605,1,-1000.0
2606,2606,1,-1000.0
2607,2607,4,-1102.0
2608,2608,1,-1000.0
2609,2609,5,-1103.0
2610,2610,37,-1630.0
2611,2611,1,-1000.0
2612,2612,4,-1003.0
2613,2613,1,-1000.0
2614,2614,2,-1001.0
2615,2615,9,-1206.0
2616,2616,1,-1000.0
2617,2617,2,-1001.0
2618,2618,1,-1000.0
2619,2619,2,-1001.0
2620,2620,1,-1000.0
2621,2621,1,-1000.0
2622,2622,6,-1302.0
2623,2623,10,-1207.0
2624,2624,4,-1201.0
2625,2625,14,-1013.0
2626,2626,1,-1000.0
2627,2627,4,-1201.0
2628,2628,9,-1107.0
2629,2629,5,-1004.0
2630,2630,1,-1000.0
2631,2631,35,-1529.0
2632,2632,1,-1000.0
2633,2633,1,-1000.0
2634,2634,1,-1000.0
2635,2635,1,-1000.0
2636,2636,2,-1001.0
2637,2637,4,-1003.0
2638,2638,46,-1639.0
2639,2639,2,-1001.0
2640,2640,5,-1004.0
2641,2641,1,-1000.0
2642,2642,1,-1000.0
2643,2643,2,-1001.0
2644,2644,3,-1101.0
2645,2645,3,-1002.0
2646,2646,40,-1534.0
2647,2647,10,-1405.0
2648,2648,15,-1113.0
2649,2649,1,-1000.0
2650,2650,2,-1100.0
2651,2651,1,-1000.0
2652,2652,3,-1101.0
2653,2653,7,-1303.0
2654,2654,3,-1002.0
2655,2655,2,-1001.0
2656,2656,5,-1103.0
2657,2657,8,-1403.0
2658,2658,27,-1422.0
2659,2659,1,-1000.0
2660,2660,3,-1002.0
2661,2661,1,-1000.0
2662,2662,1,-1000.0
2663,2663,7,-1303.0
2664,2664,1,-1000.0
2665,2665,1,-1000.0
2666,2666,5,-1103.0
2667,2667,6,-1005.0
2668,2668,9,-1107.0
2669,2669,1,-1000.0
2670,2670,1,-1000.0
2671,2671,1,-1000.0
2672,2672,6,-1203.0
2673,2673,1,-1000.0
2674,2674,8,-1106.0
2675,2675,1,-1000.0
2676,2676,1,-1000.0
2677,2677,1,-1000.0
2678,2678,2,-1001.0
2679,2679,6,-1104.0
2680,2680,2,-1100.0
2681,2681,5,-1202.0
2682,2682,10,-1108.0
2683,2683,4,-1003.0
2684,2684,9,-1206.0
2685,2685,4,-1201.0
2686,2686,3,-1002.0
2687,2687,6,-1104.0
2688,2688,1,-1000.0
2689,2689,16,-1213.0
2690,2690,1,-1000.0
2691,2691,8,-1007.0
2692,2692,4,-1102.0
2693,2693,2,-1100.0
2694,2694,12,-1407.0
2695,2695,29,-1721.0
2696,2696,11,-1307.0
2697,2697,15,-1509.0
2698,2698,1,-1000.0
2699,2699,2,-1100.0
2700,2700,1,-1000.0
2701,2701,3,-1002.0
2702,2702,14,-1310.0
2703,2703,3,-1002.0
2704,2704,39,-1137.0
2705,2705,1,-1000.0
2706,2706,1,-1000.0
2707,2707,1,-1000.0
2708,2708,1,-1000.0
2709,2709,3,-1101.0
2710,2710,9,-1008.0
2711,2711,1,-1000.0
2712,2712,6,-1104.0
2713,2713,1,-1000.0
2714,2714,4,-1003.0
2715,2715,7,-1006.0
2716,2716,1,-1000.0
2717,2717,2,-1100.0
2718,2718,1,-1000.0
2719,2719,3,-1002.0
2720,2720,1,-1000.0
2721,2721,25,-1519.0
2722,2722,6,-1104.0
2723,2723,2,-1100.0
2724,2724,2,-1001.0
2725,2725,1,-1000.0
2726,2726,1,-1000.0
2727,2727,1,-1000.0
2728,2728,1,-1000.0
2729,2729,1,-1000.0
2730,2730,19,-1414.0
2731,2731,2,-1001.0
2732,2732,2,-1001.0
2733,2733,2,-1001.0
2734,2734,6,-1104.0
2735,2735,10,-1207.0
2736,2736,1,-1000.0
2737,2737,10,-1108.0
2738,2738,2,-1001.0
2739,2739,1,-1000.0
2740,2740,4,-1003.0
2741,2741,4,-1003.0
2742,2742,2,-1100.0
2743,2743,1,-1000.0
2744,2744,7,-1105.0
2745,2745,1,-1000.0
2746,2746,1,-1000.0
2747,2747,3,-1002.0
2748,2748,6,-1005.0
2749,2749,2,-1100.0
2750,2750,1,-1000.0
2751,2751,16,-1114.0
2752,2752,12,-1110.0
2753,2753,1,-1000.0
2754,2754,12,-1011.0
2755,2755,4,-1003.0
2756,2756,6,-1104.0
2757,2757,2,-1001.0
2758,2758,1,-1000.0
2759,2759,1,-1000.0
2760,2760,1,-1000.0
2761,2761,3,-1101.0
2762,2762,1,-1000.0
2763,2763,1,-1000.0
2764,2764,9,-1008.0
2765,2765,4,-1003.0
2766,2766,11,-1109.0
2767,2767,2,-1001.0
2768,2768,2,-1100.0
2769,2769,1,-1000.0
2770,2770,1,-1000.0
2771,2771,3,-1101.0
2772,2772,3,-1101.0
2773,2773,6,-1005.0
2774,2774,1,-1000.0
2775,2775,2,-1001.0
2776,2776,1,-1000.0
2777,2777,1,-1000.0
2778,2778,2,-1001.0
2779,2779,8,-1304.0
2780,2780,1,-1000.0
2781,2781,3,-1101.0
2782,2782,2,-1100.0
2783,2783,6,-1005.0
2784,2784,23,-1319.0
2785,2785,4,-1102.0
2786,2786,1,-1000.0
2787,2787,1,-1000.0
2788,2788,2,-1001.0
2789,2789,8,-1106.0
2790,2790,2,-1001.0
2791,2791,2,-1001.0
2792,2792,7,-1204.0
2793,2793,1,-1000.0
2794,2794,6,-1104.0
2795,2795,2,-1001.0
2796,2796,3,-1002.0
2797,2797,2,-1100.0
2798,2798,1,-1000.0
2799,2799,2,-1001.0
2800,2800,3,-1002.0
2801,2801,8,-1304.0
2802,2802,2,-1001.0
2803,2803,1,-1000.0
2804,2804,9,-1107.0
2805,2805,1,-1000.0
2806,2806,1,-1000.0
2807,2807,16,-1609.0
2808,2808,1,-1000.0
2809,2809,22,-1615.0
2810,2810,2,-1100.0
2811,2811,4,-1102.0
2812,2812,1,-1000.0
2813,2813,1,-1000.0
2814,2814,2,-1100.0
2815,2815,31,-1426.0
2816,2816,1,-1000.0
2817,2817,3,-1002.0
2818,2818,2,-1001.0
2819,2819,4,-1201.0
2820,2820,13,-1111.0
2821,2821,2,-1001.0
2822,2822,1,-1000.0
2823,2823,1,-1000.0
2824,2824,2,-1100.0
2825,2825,34,-1330.0
2826,2826,1,-1000.0
2827,2827,5,-1103.0
2828,2828,16,-1213.0
2829,2829,2,-1100.0
2830,2830,18,-1314.0
2831,2831,3,-1101.0
2832,2832,2,-1100.0
2833,2833,9,-1206.0
2834,2834,4,-1201.0
2835,2835,1,-1000.0
2836,2836,1,-1000.0
2837,2837,2,-1001.0
2838,2838,3,-1002.0
2839,2839,3,-1002.0
2840,2840,13,-1210.0
2841,2841,2,-1001.0
2842,2842,11,-1010.0
2843,2843,3,-1002.0
2844,2844,4,-1003.0
2845,2845,13,-1111.0
2846,2846,1,-1000.0
2847,2847,3,-1002.0
2848,2848,5,-1004.0
2849,2849,7,-1006.0
2850,2850,1,-1000.0
2851,2851,1,-1000.0
2852,2852,14,-1310.0
2853,2853,3,-1101.0
2854,2854,5,-1301.0
2855,2855,6,-1005.0
2856,2856,1,-1000.0
2857,2857,2,-1100.0
2858,2858,3,-1101.0
2859,2859,2,-1001.0
2860,2860,1,-1000.0
2861,2861,2,-1001.0
2862,2862,15,-1113.0
2863,2863,4,-1003.0
2864,2864,1,-1000.0
2865,2865,2,-1100.0
2866,2866,1,-1000.0
2867,2867,1,-1000.0
2868,2868,2,-1001.0
2869,2869,1,-1000.0
2870,2870,2,-1001.0
2871,2871,4,-1102.0
2872,2872,1,-1000.0
2873,2873,4,-1003.0
2874,2874,1,-1000.0
2875,2875,25,-1420.0
2876,2876,1,-1000.0
2877,2877,1,-1000.0
2878,2878,1,-1000.0
2879,2879,1,-1000.0
2880,2880,2,-1100.0
2881,2881,5,-1202.0
2882,2882,3,-1002.0
2883,2883,4,-1003.0
2884,2884,2,-1001.0
2885,2885,1,-1000.0
2886,2886,1,-1000.0
2887,2887,2,-1001.0
2888,2888,1,-1000.0
2889,2889,4,-1003.0
2890,2890,8,-1304.0
2891,2891,2,-1001.0
2892,2892,2,-1001.0
2893,2893,1,-1000.0
2894,2894,5,-1004.0
2895,2895,1,-1000.0
2896,2896,3,-1002.0
2897,2897,1,-1000.0
2898,2898,1,-1000.0
2899,2899,7,-1105.0
2900,2900,1,-1000.0
2901,2901,2,-1001.0
2902,2902,14,-1013.0
2903,2903,2,-1001.0
2904,2904,2,-1001.0
2905,2905,1,-1000.0
2906,2906,2,-1001.0
2907,2907,1,-1000.0
2908,2908,1,-1000.0
2909,2909,2,-1001.0
2910,2910,1,-1000.0
2911,2911,5,-1202.0
2912,2912,1,-1000.0
2913,2913,1,-1000.0
2914,2914,1,-1000.0
2915,2915,2,-1001.0
2916,2916,3,-1101.0
2917,2917,6,-1302.0
2918,2918,1,-1000.0
2919,2919,3,-1002.0
2920,2920,1,-1000.0
2921,2921,2,-1100.0
2922,2922,4,-1102.0
2923,2923,1,-1000.0
2924,2924,1,-1000.0
2925,2925,2,-1001.0
2926,2926,12,-1011.0
2927,2927,4,-1102.0
2928,2928,3,-1002.0
2929,2929,4,-1102.0
2930,2930,1,-1000.0
2931,2931,6,-1203.0
2932,2932,5,-1103.0
2933,2933,2,-1100.0
2934,2934,4,-1003.0
2935,2935,31,-1426.0
2936,2936,1,-1000.0
2937,2937,1,-1000.0
2938,2938,1,-1000.0
2939,2939,1,-1000.0
2940,2940,2,-1001.0
2941,2941,6,-1203.0
2942,2942,2,-1001.0
2943,2943,2,-1001.0
2944,2944,1,-1000.0
2945,2945,11,-1208.0
2946,2946,16,-1213.0
2947,2947,1,-1000.0
2948,2948,9,-1305.0
2949,2949,1,-1000.0
2950,2950,2,-1001.0
2951,2951,5,-1103.0
2952,2952,1,-1000.0
2953,2953,3,-1002.0
2954,2954,5,-1103.0
2955,2955,1,-1000.0
2956,2956,2,-1100.0
2957,2957,1,-1000.0
2958,2958,10,-1009.0
2959,2959,8,-1106.0
2960,2960,1,-1000.0
2961,2961,13,-1309.0
2962,2962,1,-1000.0
2963,2963,2,-1001.0
2964,2964,5,-1202.0
2965,2965,12,-1209.0
2966,2966,1,-1000.0
2967,2967,6,-1005.0
2968,2968,1,-1000.0
2969,2969,5,-1103.0
2970,2970,1,-1000.0
2971,2971,1,-1000.0
2972,2972,5,-1202.0
2973,2973,1,-1000.0
2974,2974,2,-1100.0
2975,2975,5,-1004.0
2976,2976,10,-1405.0
2977,2977,2,-1100.0
2978,2978,7,-1105.0
2979,2979,1,-1000.0
2980,2980,3,-1002.0
2981,2981,1,-1000.0
2982,2982,1,-1000.0
2983,2983,3,-1002.0
2984,2984,6,-1104.0
2985,2985,2,-1100.0
2986,2986,1,-1000.0
2987,2987,3,-1101.0
2988,2988,1,-1000.0
2989,2989,2,-1001.0
2990,2990,4,-1102.0
2991,2991,5,-1004.0
2992,2992,1,-1000.0
2993,2993,5,-1004.0
2994,2994,4,-1102.0
2995,2995,141,-3615.0
2996,2996,2,-1001.0
2997,2997,1,-1000.0
2998,2998,1,-1000.0
2999,2999,1,-1000.0
3000,3000,1,-1000.0
3001,3001,3,-1101.0
3002,3002,6,-1104.0
3003,3003,1,-1000.0
3004,3004,5,-1103.0
3005,3005,7,-1204.0
3006,3006,2,-1100.0
3007,3007,1,-1000.0
3008,3008,16,-1213.0
3009,3009,1,-1000.0
3010,3010,5,-1103.0
3011,3011,3,-1002.0
3012,3012,1,-1000.0
3013,3013,6,-1104.0
3014,3014,1,-1000.0
3015,3015,1,-1000.0
3016,3016,1,-1000.0
3017,3017,3,-1002.0
3018,3018,22,-1219.0
3019,3019,1,-1000.0
3020,3020,15,-1311.0
3021,3021,1,-1000.0
3022,3022,1,-1000.0
3023,3023,2,-1001.0
3024,3024,10,-1306.0
3025,3025,1,-1000.0
3026,3026,1,-1000.0
3027,3027,27,-1521.0
3028,3028,1,-1000.0
3029,3029,1,-1000.0
3030,3030,2,-1001.0
3031,3031,3,-1002.0
3032,3032,13,-1111.0
3033,3033,5,-1103.0
3034,3034,1,-1000.0
3035,3035,1,-1000.0
3036,3036,1,-1000.0
3037,3037,1,-1000.0
3038,3038,1,-1000.0
3039,3039,1,-1000.0
3040,3040,2,-1001.0
3041,3041,1,-1000.0
3042,3042,10,-1306.0
3043,3043,1,-1000.0
3044,3044,1,-1000.0
3045,3045,1,-1000.0
3046,3046,5,-1103.0
3047,3047,5,-1004.0
3048,3048,8,-1007.0
3049,3049,1,-1000.0
3050,3050,14,-1112.0
3051,3051,9,-1107.0
3052,3052,13,-1507.0
3053,3053,1,-1000.0
3054,3054,1,-1000.0
3055,3055,3,-1101.0
3056,3056,6,-1302.0
3057,3057,3,-1002.0
3058,3058,8,-1205.0
3059,3059,6,-1302.0
3060,3060,2,-1001.0
3061,3061,3,-1002.0
3062,3062,1,-1000.0
3063,3063,2,-1001.0
3064,3064,4,-1003.0
3065,3065,1,-1000.0
3066,3066,2,-1001.0
3067,3067,4,-1003.0
3068,3068,62,-1754.0
3069,3069,1,-1000.0
3070,3070,1,-1000.0
3071,3071,1,-1000.0
3072,3072,3,-1002.0
3073,3073,1,-1000.0
3074,3074,1,-1000.0
3075,3075,4,-1003.0
3076,3076,1,-1000.0
3077,3077,1,-1000.0
3078,3078,8,-1106.0
3079,3079,1,-1000.0
3080,3080,3,-1002.0
3081,3081,4,-1003.0
3082,3082,10,-1009.0
3083,3083,2,-1001.0
3084,3084,1,-1000.0
3085,3085,1,-1000.0
3086,3086,3,-1101.0
3087,3087,1,-1000.0
3088,3088,4,-1102.0
3089,3089,5,-1103.0
3090,3090,1,-1000.0
3091,3091,1,-1000.0
3092,3092,3,-1101.0
3093,3093,2,-1001.0
3094,3094,3,-1002.0
3095,3095,5,-1103.0
3096,3096,1,-1000.0
3097,3097,2,-1100.0
3098,3098,1,-1000.0
3099,3099,6,-1104.0
3100,3100,1,-1000.0
3101,3101,2,-1001.0
3102,3102,1,-1000.0
3103,3103,14,-1211.0
3104,3104,1,-1000.0
3105,3105,1,-1000.0
3106,3106,7,-1303.0
3107,3107,2,-1001.0
3108,3108,2,-1001.0
3109,3109,5,-1004.0
3110,3110,5,-1103.0
3111,3111,1,-1000.0
3112,3112,1,-1000.0
3113,3113,3,-1101.0
3114,3114,1,-1000.0
3115,3115,5,-1103.0
3116,3116,2,-1001.0
3117,3117,1,-1000.0
3118,3118,8,-1106.0
3119,3119,6,-1104.0
3120,3120,1,-1000.0
3121,3121,2,-1100.0
3122,3122,12,-1209.0
3123,3123,1,-1000.0
3124,3124,3,-1002.0
3125,3125,7,-1303.0
3126,3126,2,-1001.0
3127,3127,61,-1852.0
3128,3128,10,-1306.0
3129,3129,1,-1000.0
3130,3130,68,-1463.0
3131,3131,1,-1000.0
3132,3132,3,-1002.0
3133,3133,3,-1101.0
3134,3134,1,-1000.0
3135,3135,1,-1000.0
3136,3136,6,-1104.0
