,episode,actions,rewards
1141,1141,4,-1003.0
1142,1142,1,-1000.0
1143,1143,1,-1000.0
1144,1144,2,-1100.0
1145,1145,9,-1107.0
1146,1146,2,-1001.0
1147,1147,3,-1002.0
1148,1148,4,-1003.0
1149,1149,1,-1000.0
1150,1150,6,-1104.0
1151,1151,3,-1002.0
1152,1152,1,-1000.0
1153,1153,1,-1000.0
1154,1154,1,-1000.0
1155,1155,1,-1000.0
1156,1156,2,-1001.0
1157,1157,2,-1001.0
1158,1158,11,-1307.0
1159,1159,1,-1000.0
1160,1160,6,-1104.0
1161,1161,2,-1001.0
1162,1162,4,-1003.0
1163,1163,3,-1002.0
1164,1164,1,-1000.0
1165,1165,1,-1000.0
1166,1166,3,-1002.0
1167,1167,2,-1001.0
1168,1168,2,-1001.0
1169,1169,3,-1002.0
1170,1170,11,-1010.0
1171,1171,1,-1000.0
1172,1172,1,-1000.0
1173,1173,3,-1002.0
1174,1174,1,-1000.0
1175,1175,9,-1206.0
1176,1176,1,-1000.0
1177,1177,1,-1000.0
1178,1178,3,-1002.0
1179,1179,8,-1106.0
1180,1180,2,-1001.0
1181,1181,11,-1208.0
1182,1182,13,-1111.0
1183,1183,3,-1200.0
1184,1184,3,-1002.0
1185,1185,2,-1001.0
1186,1186,4,-1102.0
1187,1187,2,-1100.0
1188,1188,1,-1000.0
1189,1189,1,-1000.0
1190,1190,4,-1003.0
1191,1191,2,-1100.0
1192,1192,1,-1000.0
1193,1193,1,-1000.0
1194,1194,1,-1000.0
1195,1195,1,-1000.0
1196,1196,2,-1001.0
1197,1197,1,-1000.0
1198,1198,2,-1001.0
1199,1199,1,-1000.0
1200,1200,1,-1000.0
1201,1201,6,-1104.0
1202,1202,3,-1002.0
1203,1203,4,-1102.0
1204,1204,1,-1000.0
1205,1205,1,-1000.0
1206,1206,4,-1003.0
1207,1207,1,-1000.0
1208,1208,1,-1000.0
1209,1209,2,-1001.0
1210,1210,1,-1000.0
1211,1211,3,-1002.0
1212,1212,1,-1000.0
1213,1213,2,-1001.0
1214,1214,1,-1000.0
1215,1215,4,-1102.0
1216,1216,1,-1000.0
1217,1217,10,-1108.0
1218,1218,1,-1000.0
1219,1219,1,-1000.0
1220,1220,22,-1318.0
1221,1221,1,-1000.0
1222,1222,2,-1100.0
1223,1223,1,-1000.0
1224,1224,1,-1000.0
1225,1225,1,-1000.0
1226,1226,2,-1001.0
1227,1227,1,-1000.0
1228,1228,5,-1103.0
1229,1229,6,-1203.0
1230,1230,1,-1000.0
1231,1231,8,-1106.0
1232,1232,1,-1000.0
1233,1233,4,-1201.0
1234,1234,4,-1003.0
1235,1235,11,-1010.0
1236,1236,1,-1000.0
1237,1237,18,-1116.0
1238,1238,1,-1000.0
1239,1239,2,-1001.0
1240,1240,11,-1307.0
1241,1241,3,-1101.0
1242,1242,10,-1306.0
1243,1243,3,-1002.0
1244,1244,1,-1000.0
1245,1245,10,-1108.0
1246,1246,1,-1000.0
1247,1247,1,-1000.0
1248,1248,1,-1000.0
1249,1249,2,-1001.0
1250,1250,2,-1001.0
1251,1251,1,-1000.0
1252,1252,1,-1000.0
1253,1253,11,-1109.0
1254,1254,1,-1000.0
1255,1255,1,-1000.0
1256,1256,1,-1000.0
1257,1257,3,-1101.0
1258,1258,2,-1001.0
1259,1259,1,-1000.0
1260,1260,4,-1102.0
1261,1261,1,-1000.0
1262,1262,4,-1201.0
1263,1263,1,-1000.0
1264,1264,10,-1207.0
1265,1265,1,-1000.0
1266,1266,3,-1002.0
1267,1267,1,-1000.0
1268,1268,1,-1000.0
1269,1269,2,-1100.0
1270,1270,1,-1000.0
1271,1271,4,-1102.0
1272,1272,4,-1003.0
1273,1273,1,-1000.0
1274,1274,3,-1002.0
1275,1275,10,-1405.0
1276,1276,1,-1000.0
1277,1277,1,-1000.0
1278,1278,14,-1211.0
1279,1279,2,-1001.0
1280,1280,3,-1101.0
1281,1281,1,-1000.0
1282,1282,2,-1001.0
1283,1283,19,-1216.0
1284,1284,1,-1000.0
1285,1285,2,-1001.0
1286,1286,2,-1001.0
1287,1287,6,-1203.0
1288,1288,14,-1112.0
1289,1289,3,-1101.0
1290,1290,1,-1000.0
1291,1291,1,-1000.0
1292,1292,4,-1003.0
1293,1293,1,-1000.0
1294,1294,1,-1000.0
1295,1295,3,-1200.0
1296,1296,2,-1100.0
1297,1297,2,-1100.0
1298,1298,1,-1000.0
1299,1299,8,-1205.0
1300,1300,7,-1006.0
1301,1301,5,-1103.0
1302,1302,1,-1000.0
1303,1303,2,-1100.0
1304,1304,5,-1202.0
1305,1305,1,-1000.0
1306,1306,13,-1408.0
1307,1307,1,-1000.0
1308,1308,5,-1004.0
1309,1309,1,-1000.0
1310,1310,3,-1002.0
1311,1311,3,-1002.0
1312,1312,2,-1100.0
1313,1313,1,-1000.0
1314,1314,3,-1002.0
1315,1315,4,-1102.0
1316,1316,1,-1000.0
1317,1317,2,-1100.0
1318,1318,1,-1000.0
1319,1319,2,-1001.0
1320,1320,2,-1100.0
1321,1321,1,-1000.0
1322,1322,1,-1000.0
1323,1323,2,-1001.0
1324,1324,2,-1100.0
1325,1325,11,-1010.0
1326,1326,1,-1000.0
1327,1327,1,-1000.0
1328,1328,1,-1000.0
1329,1329,2,-1001.0
1330,1330,1,-1000.0
1331,1331,1,-1000.0
1332,1332,2,-1001.0
1333,1333,1,-1000.0
1334,1334,2,-1100.0
1335,1335,8,-1304.0
1336,1336,2,-1001.0
1337,1337,5,-1202.0
1338,1338,6,-1005.0
1339,1339,8,-1205.0
1340,1340,7,-1105.0
1341,1341,1,-1000.0
1342,1342,8,-1205.0
1343,1343,10,-1108.0
1344,1344,1,-1000.0
1345,1345,7,-1402.0
1346,1346,3,-1002.0
1347,1347,4,-1201.0
1348,1348,6,-1104.0
1349,1349,5,-1004.0
1350,1350,1,-1000.0
1351,1351,3,-1101.0
1352,1352,5,-1103.0
1353,1353,11,-1109.0
1354,1354,10,-1009.0
1355,1355,2,-1001.0
1356,1356,3,-1101.0
1357,1357,2,-1001.0
1358,1358,3,-1002.0
1359,1359,6,-1104.0
1360,1360,1,-1000.0
1361,1361,7,-1006.0
1362,1362,3,-1002.0
1363,1363,2,-1001.0
1364,1364,1,-1000.0
1365,1365,5,-1004.0
1366,1366,1,-1000.0
1367,1367,1,-1000.0
1368,1368,11,-1208.0
1369,1369,1,-1000.0
1370,1370,3,-1101.0
1371,1371,11,-1208.0
1372,1372,10,-1207.0
1373,1373,1,-1000.0
1374,1374,3,-1101.0
1375,1375,2,-1100.0
1376,1376,3,-1101.0
1377,1377,5,-1004.0
1378,1378,5,-1004.0
1379,1379,2,-1001.0
1380,1380,1,-1000.0
1381,1381,2,-1001.0
1382,1382,6,-1104.0
1383,1383,5,-1103.0
1384,1384,1,-1000.0
1385,1385,1,-1000.0
1386,1386,15,-1410.0
1387,1387,1,-1000.0
1388,1388,5,-1004.0
1389,1389,1,-1000.0
1390,1390,3,-1101.0
1391,1391,1,-1000.0
1392,1392,1,-1000.0
1393,1393,1,-1000.0
1394,1394,1,-1000.0
1395,1395,4,-1003.0
1396,1396,1,-1000.0
1397,1397,12,-1209.0
1398,1398,1,-1000.0
1399,1399,4,-1003.0
1400,1400,5,-1103.0
1401,1401,6,-1203.0
1402,1402,7,-1204.0
1403,1403,5,-1004.0
1404,1404,15,-1113.0
1405,1405,2,-1001.0
1406,1406,1,-1000.0
1407,1407,18,-1314.0
1408,1408,1,-1000.0
1409,1409,16,-1015.0
1410,1410,6,-1104.0
1411,1411,16,-1114.0
1412,1412,13,-1210.0
1413,1413,2,-1001.0
1414,1414,1,-1000.0
1415,1415,1,-1000.0
1416,1416,1,-1000.0
1417,1417,1,-1000.0
1418,1418,6,-1005.0
1419,1419,1,-1000.0
1420,1420,11,-1307.0
1421,1421,1,-1000.0
1422,1422,1,-1000.0
1423,1423,1,-1000.0
1424,1424,1,-1000.0
1425,1425,10,-1207.0
1426,1426,6,-1005.0
1427,1427,2,-1001.0
1428,1428,1,-1000.0
1429,1429,3,-1101.0
1430,1430,6,-1005.0
1431,1431,1,-1000.0
1432,1432,4,-1003.0
1433,1433,5,-1103.0
1434,1434,8,-1106.0
1435,1435,1,-1000.0
1436,1436,3,-1101.0
1437,1437,1,-1000.0
1438,1438,1,-1000.0
1439,1439,6,-1104.0
1440,1440,1,-1000.0
1441,1441,1,-1000.0
1442,1442,1,-1000.0
1443,1443,1,-1000.0
1444,1444,3,-1200.0
1445,1445,2,-1100.0
1446,1446,1,-1000.0
1447,1447,10,-1405.0
1448,1448,6,-1104.0
1449,1449,3,-1002.0
1450,1450,2,-1001.0
1451,1451,1,-1000.0
1452,1452,8,-1304.0
1453,1453,3,-1002.0
1454,1454,9,-1404.0
1455,1455,1,-1000.0
1456,1456,2,-1001.0
1457,1457,1,-1000.0
1458,1458,4,-1102.0
1459,1459,1,-1000.0
1460,1460,3,-1101.0
1461,1461,4,-1102.0
1462,1462,6,-1104.0
1463,1463,1,-1000.0
1464,1464,2,-1001.0
1465,1465,3,-1002.0
1466,1466,1,-1000.0
1467,1467,3,-1101.0
1468,1468,1,-1000.0
1469,1469,6,-1203.0
1470,1470,2,-1001.0
1471,1471,3,-1002.0
1472,1472,2,-1001.0
1473,1473,1,-1000.0
1474,1474,1,-1000.0
1475,1475,3,-1002.0
1476,1476,2,-1001.0
1477,1477,2,-1001.0
1478,1478,6,-1104.0
1479,1479,1,-1000.0
1480,1480,4,-1003.0
1481,1481,3,-1101.0
1482,1482,3,-1002.0
1483,1483,2,-1001.0
1484,1484,6,-1302.0
1485,1485,1,-1000.0
1486,1486,3,-1002.0
1487,1487,12,-1209.0
1488,1488,1,-1000.0
1489,1489,5,-1103.0
1490,1490,3,-1101.0
1491,1491,6,-1005.0
1492,1492,1,-1000.0
1493,1493,1,-1000.0
1494,1494,5,-1004.0
1495,1495,1,-1000.0
1496,1496,3,-1002.0
1497,1497,3,-1002.0
1498,1498,3,-1002.0
1499,1499,2,-1100.0
1500,1500,9,-1404.0
1501,1501,2,-1001.0
1502,1502,1,-1000.0
1503,1503,1,-1000.0
1504,1504,1,-1000.0
1505,1505,1,-1000.0
1506,1506,2,-1001.0
1507,1507,5,-1103.0
1508,1508,1,-1000.0
1509,1509,3,-1002.0
1510,1510,1,-1000.0
1511,1511,1,-1000.0
1512,1512,1,-1000.0
1513,1513,5,-1202.0
1514,1514,4,-1003.0
1515,1515,2,-1001.0
1516,1516,7,-1105.0
1517,1517,1,-1000.0
1518,1518,2,-1100.0
1519,1519,10,-1009.0
1520,1520,1,-1000.0
1521,1521,4,-1003.0
1522,1522,2,-1100.0
1523,1523,1,-1000.0
1524,1524,1,-1000.0
1525,1525,1,-1000.0
1526,1526,3,-1002.0
1527,1527,1,-1000.0
1528,1528,1,-1000.0
1529,1529,1,-1000.0
1530,1530,2,-1100.0
1531,1531,17,-1115.0
1532,1532,2,-1001.0
1533,1533,1,-1000.0
1534,1534,2,-1001.0
1535,1535,3,-1002.0
1536,1536,3,-1002.0
1537,1537,1,-1000.0
1538,1538,4,-1003.0
1539,1539,1,-1000.0
1540,1540,2,-1001.0
1541,1541,1,-1000.0
1542,1542,1,-1000.0
1543,1543,5,-1004.0
1544,1544,1,-1000.0
1545,1545,9,-1206.0
1546,1546,4,-1003.0
1547,1547,6,-1104.0
1548,1548,4,-1102.0
1549,1549,1,-1000.0
1550,1550,1,-1000.0
1551,1551,1,-1000.0
1552,1552,1,-1000.0
1553,1553,2,-1001.0
1554,1554,2,-1001.0
1555,1555,6,-1005.0
1556,1556,1,-1000.0
1557,1557,1,-1000.0
1558,1558,1,-1000.0
1559,1559,2,-1100.0
1560,1560,1,-1000.0
1561,1561,5,-1004.0
1562,1562,1,-1000.0
1563,1563,1,-1000.0
1564,1564,1,-1000.0
1565,1565,1,-1000.0
1566,1566,1,-1000.0
1567,1567,4,-1003.0
1568,1568,1,-1000.0
1569,1569,1,-1000.0
1570,1570,4,-1102.0
1571,1571,2,-1100.0
1572,1572,1,-1000.0
1573,1573,1,-1000.0
1574,1574,3,-1002.0
1575,1575,1,-1000.0
1576,1576,5,-1103.0
1577,1577,4,-1003.0
1578,1578,3,-1002.0
1579,1579,6,-1104.0
1580,1580,1,-1000.0
1581,1581,1,-1000.0
1582,1582,3,-1002.0
1583,1583,2,-1001.0
1584,1584,4,-1102.0
1585,1585,2,-1001.0
1586,1586,13,-1210.0
1587,1587,2,-1001.0
1588,1588,1,-1000.0
1589,1589,3,-1101.0
1590,1590,1,-1000.0
1591,1591,3,-1002.0
1592,1592,1,-1000.0
1593,1593,7,-1006.0
1594,1594,1,-1000.0
1595,1595,15,-1212.0
1596,1596,1,-1000.0
1597,1597,3,-1002.0
1598,1598,3,-1002.0
1599,1599,1,-1000.0
1600,1600,3,-1200.0
1601,1601,5,-1103.0
1602,1602,2,-1100.0
1603,1603,5,-1103.0
1604,1604,1,-1000.0
1605,1605,2,-1001.0
1606,1606,2,-1001.0
1607,1607,1,-1000.0
1608,1608,1,-1000.0
1609,1609,1,-1000.0
1610,1610,9,-1008.0
1611,1611,3,-1101.0
1612,1612,2,-1100.0
1613,1613,3,-1200.0
1614,1614,13,-1111.0
1615,1615,10,-1207.0
1616,1616,1,-1000.0
1617,1617,1,-1000.0
1618,1618,5,-1301.0
1619,1619,2,-1001.0
1620,1620,3,-1002.0
1621,1621,3,-1101.0
1622,1622,1,-1000.0
1623,1623,4,-1201.0
1624,1624,1,-1000.0
1625,1625,1,-1000.0
1626,1626,2,-1100.0
1627,1627,1,-1000.0
1628,1628,8,-1106.0
1629,1629,30,-1722.0
1630,1630,5,-1103.0
1631,1631,1,-1000.0
1632,1632,3,-1101.0
1633,1633,1,-1000.0
1634,1634,8,-1205.0
1635,1635,1,-1000.0
1636,1636,7,-1105.0
1637,1637,1,-1000.0
1638,1638,4,-1003.0
1639,1639,4,-1102.0
1640,1640,1,-1000.0
1641,1641,6,-1104.0
1642,1642,3,-1101.0
1643,1643,1,-1000.0
1644,1644,4,-1003.0
1645,1645,11,-1109.0
1646,1646,1,-1000.0
1647,1647,1,-1000.0
1648,1648,2,-1001.0
1649,1649,3,-1002.0
1650,1650,1,-1000.0
1651,1651,14,-1310.0
1652,1652,4,-1003.0
1653,1653,1,-1000.0
1654,1654,2,-1001.0
1655,1655,3,-1002.0
1656,1656,1,-1000.0
1657,1657,1,-1000.0
1658,1658,1,-1000.0
1659,1659,1,-1000.0
1660,1660,1,-1000.0
1661,1661,1,-1000.0
1662,1662,3,-1101.0
1663,1663,1,-1000.0
1664,1664,1,-1000.0
1665,1665,2,-1001.0
1666,1666,2,-1001.0
1667,1667,6,-1104.0
1668,1668,3,-1002.0
1669,1669,2,-1001.0
1670,1670,21,-1218.0
1671,1671,5,-1004.0
1672,1672,1,-1000.0
1673,1673,1,-1000.0
1674,1674,6,-1104.0
1675,1675,1,-1000.0
1676,1676,3,-1002.0
1677,1677,1,-1000.0
1678,1678,2,-1001.0
1679,1679,8,-1205.0
1680,1680,1,-1000.0
1681,1681,7,-1105.0
1682,1682,1,-1000.0
1683,1683,7,-1006.0
1684,1684,3,-1002.0
1685,1685,4,-1003.0
1686,1686,10,-1009.0
1687,1687,4,-1102.0
1688,1688,2,-1001.0
1689,1689,3,-1002.0
1690,1690,4,-1102.0
1691,1691,1,-1000.0
1692,1692,2,-1100.0
1693,1693,2,-1001.0
1694,1694,2,-1001.0
1695,1695,1,-1000.0
1696,1696,1,-1000.0
1697,1697,1,-1000.0
1698,1698,3,-1002.0
1699,1699,2,-1100.0
1700,1700,1,-1000.0
1701,1701,2,-1001.0
1702,1702,1,-1000.0
1703,1703,1,-1000.0
1704,1704,1,-1000.0
1705,1705,1,-1000.0
1706,1706,7,-1204.0
1707,1707,3,-1200.0
1708,1708,2,-1001.0
1709,1709,1,-1000.0
1710,1710,7,-1204.0
1711,1711,1,-1000.0
1712,1712,6,-1005.0
1713,1713,2,-1001.0
1714,1714,6,-1005.0
1715,1715,1,-1000.0
1716,1716,3,-1002.0
1717,1717,2,-1100.0
1718,1718,1,-1000.0
1719,1719,10,-1306.0
1720,1720,2,-1001.0
1721,1721,1,-1000.0
1722,1722,1,-1000.0
1723,1723,5,-1004.0
1724,1724,14,-1112.0
1725,1725,1,-1000.0
1726,1726,1,-1000.0
1727,1727,2,-1001.0
1728,1728,4,-1102.0
1729,1729,1,-1000.0
1730,1730,1,-1000.0
1731,1731,1,-1000.0
1732,1732,2,-1100.0
1733,1733,4,-1102.0
1734,1734,7,-1204.0
1735,1735,15,-1311.0
1736,1736,1,-1000.0
1737,1737,3,-1002.0
1738,1738,1,-1000.0
1739,1739,2,-1001.0
1740,1740,1,-1000.0
1741,1741,1,-1000.0
1742,1742,8,-1205.0
1743,1743,1,-1000.0
1744,1744,1,-1000.0
1745,1745,3,-1002.0
1746,1746,2,-1100.0
1747,1747,1,-1000.0
1748,1748,1,-1000.0
1749,1749,6,-1104.0
1750,1750,2,-1001.0
1751,1751,10,-1108.0
1752,1752,1,-1000.0
1753,1753,5,-1004.0
1754,1754,10,-1207.0
1755,1755,1,-1000.0
1756,1756,20,-1514.0
1757,1757,1,-1000.0
1758,1758,4,-1102.0
1759,1759,1,-1000.0
1760,1760,2,-1001.0
1761,1761,1,-1000.0
1762,1762,6,-1104.0
1763,1763,1,-1000.0
1764,1764,5,-1004.0
1765,1765,2,-1001.0
1766,1766,1,-1000.0
1767,1767,2,-1001.0
1768,1768,2,-1100.0
1769,1769,5,-1103.0
1770,1770,3,-1002.0
1771,1771,3,-1002.0
1772,1772,1,-1000.0
1773,1773,3,-1002.0
1774,1774,2,-1100.0
1775,1775,1,-1000.0
1776,1776,1,-1000.0
1777,1777,5,-1004.0
1778,1778,7,-1006.0
1779,1779,1,-1000.0
1780,1780,2,-1001.0
1781,1781,8,-1106.0
1782,1782,3,-1002.0
1783,1783,3,-1002.0
1784,1784,1,-1000.0
1785,1785,6,-1005.0
1786,1786,4,-1003.0
1787,1787,3,-1002.0
1788,1788,2,-1001.0
1789,1789,5,-1004.0
1790,1790,1,-1000.0
1791,1791,1,-1000.0
1792,1792,3,-1101.0
1793,1793,1,-1000.0
1794,1794,6,-1104.0
1795,1795,6,-1104.0
1796,1796,2,-1100.0
1797,1797,1,-1000.0
1798,1798,5,-1103.0
1799,1799,1,-1000.0
1800,1800,5,-1004.0
1801,1801,1,-1000.0
1802,1802,1,-1000.0
1803,1803,2,-1100.0
1804,1804,11,-1109.0
1805,1805,1,-1000.0
1806,1806,3,-1002.0
1807,1807,5,-1004.0
1808,1808,2,-1001.0
1809,1809,1,-1000.0
1810,1810,2,-1001.0
1811,1811,2,-1100.0
1812,1812,6,-1104.0
1813,1813,6,-1203.0
1814,1814,7,-1204.0
1815,1815,1,-1000.0
1816,1816,1,-1000.0
1817,1817,1,-1000.0
1818,1818,1,-1000.0
1819,1819,3,-1002.0
1820,1820,1,-1000.0
1821,1821,11,-1109.0
1822,1822,1,-1000.0
1823,1823,1,-1000.0
1824,1824,2,-1001.0
1825,1825,1,-1000.0
1826,1826,2,-1001.0
1827,1827,1,-1000.0
1828,1828,2,-1100.0
1829,1829,3,-1002.0
1830,1830,4,-1102.0
1831,1831,1,-1000.0
1832,1832,3,-1101.0
1833,1833,1,-1000.0
1834,1834,3,-1002.0
1835,1835,2,-1001.0
1836,1836,1,-1000.0
1837,1837,4,-1102.0
1838,1838,3,-1101.0
1839,1839,6,-1005.0
1840,1840,9,-1107.0
1841,1841,6,-1203.0
1842,1842,1,-1000.0
1843,1843,1,-1000.0
1844,1844,1,-1000.0
1845,1845,6,-1203.0
1846,1846,3,-1002.0
1847,1847,1,-1000.0
1848,1848,1,-1000.0
1849,1849,1,-1000.0
1850,1850,4,-1003.0
1851,1851,1,-1000.0
1852,1852,2,-1001.0
1853,1853,3,-1002.0
1854,1854,6,-1104.0
1855,1855,3,-1002.0
1856,1856,8,-1106.0
1857,1857,1,-1000.0
1858,1858,1,-1000.0
1859,1859,3,-1002.0
1860,1860,3,-1002.0
1861,1861,1,-1000.0
1862,1862,1,-1000.0
1863,1863,1,-1000.0
1864,1864,1,-1000.0
1865,1865,4,-1201.0
1866,1866,2,-1001.0
1867,1867,4,-1003.0
1868,1868,3,-1101.0
1869,1869,7,-1204.0
1870,1870,4,-1003.0
1871,1871,2,-1001.0
1872,1872,1,-1000.0
1873,1873,3,-1002.0
1874,1874,1,-1000.0
1875,1875,1,-1000.0
1876,1876,1,-1000.0
1877,1877,17,-1115.0
1878,1878,4,-1201.0
1879,1879,2,-1001.0
1880,1880,2,-1100.0
1881,1881,1,-1000.0
1882,1882,4,-1102.0
1883,1883,21,-1119.0
1884,1884,1,-1000.0
1885,1885,4,-1102.0
1886,1886,1,-1000.0
1887,1887,2,-1001.0
1888,1888,1,-1000.0
1889,1889,1,-1000.0
1890,1890,1,-1000.0
1891,1891,2,-1001.0
1892,1892,1,-1000.0
1893,1893,1,-1000.0
1894,1894,1,-1000.0
1895,1895,7,-1105.0
1896,1896,7,-1006.0
1897,1897,1,-1000.0
1898,1898,2,-1100.0
1899,1899,1,-1000.0
1900,1900,3,-1101.0
1901,1901,7,-1402.0
1902,1902,1,-1000.0
1903,1903,14,-1310.0
1904,1904,1,-1000.0
1905,1905,4,-1003.0
1906,1906,1,-1000.0
1907,1907,13,-1111.0
1908,1908,1,-1000.0
1909,1909,2,-1100.0
1910,1910,1,-1000.0
1911,1911,5,-1004.0
1912,1912,3,-1002.0
1913,1913,1,-1000.0
1914,1914,2,-1100.0
1915,1915,4,-1102.0
1916,1916,1,-1000.0
1917,1917,1,-1000.0
1918,1918,4,-1102.0
1919,1919,2,-1001.0
1920,1920,6,-1104.0
1921,1921,6,-1005.0
1922,1922,12,-1110.0
1923,1923,1,-1000.0
1924,1924,1,-1000.0
1925,1925,9,-1107.0
1926,1926,1,-1000.0
1927,1927,1,-1000.0
1928,1928,2,-1100.0
1929,1929,1,-1000.0
1930,1930,1,-1000.0
1931,1931,4,-1102.0
1932,1932,10,-1009.0
1933,1933,1,-1000.0
1934,1934,4,-1003.0
1935,1935,5,-1103.0
1936,1936,10,-1009.0
1937,1937,9,-1107.0
1938,1938,5,-1004.0
1939,1939,2,-1001.0
1940,1940,1,-1000.0
1941,1941,1,-1000.0
1942,1942,1,-1000.0
1943,1943,1,-1000.0
1944,1944,3,-1101.0
1945,1945,1,-1000.0
1946,1946,3,-1002.0
1947,1947,14,-1112.0
1948,1948,5,-1202.0
1949,1949,2,-1100.0
1950,1950,12,-1407.0
1951,1951,1,-1000.0
1952,1952,7,-1105.0
1953,1953,5,-1103.0
1954,1954,5,-1103.0
1955,1955,1,-1000.0
1956,1956,13,-1111.0
1957,1957,4,-1201.0
1958,1958,1,-1000.0
1959,1959,2,-1001.0
1960,1960,2,-1001.0
1961,1961,6,-1104.0
1962,1962,6,-1203.0
1963,1963,1,-1000.0
1964,1964,1,-1000.0
1965,1965,2,-1001.0
1966,1966,2,-1100.0
1967,1967,1,-1000.0
1968,1968,2,-1100.0
1969,1969,3,-1200.0
1970,1970,1,-1000.0
1971,1971,1,-1000.0
1972,1972,2,-1001.0
1973,1973,4,-1102.0
1974,1974,1,-1000.0
1975,1975,1,-1000.0
1976,1976,2,-1001.0
1977,1977,11,-1208.0
1978,1978,2,-1001.0
1979,1979,1,-1000.0
1980,1980,2,-1100.0
1981,1981,11,-1109.0
1982,1982,3,-1002.0
1983,1983,1,-1000.0
1984,1984,1,-1000.0
1985,1985,1,-1000.0
1986,1986,8,-1007.0
1987,1987,2,-1001.0
1988,1988,1,-1000.0
1989,1989,2,-1001.0
1990,1990,13,-1111.0
1991,1991,4,-1003.0
1992,1992,1,-1000.0
1993,1993,1,-1000.0
1994,1994,3,-1101.0
1995,1995,3,-1002.0
1996,1996,12,-1209.0
1997,1997,1,-1000.0
1998,1998,1,-1000.0
1999,1999,1,-1000.0
2000,2000,1,-1000.0
2001,2001,2,-1001.0
2002,2002,1,-1000.0
2003,2003,1,-1000.0
2004,2004,1,-1000.0
2005,2005,1,-1000.0
2006,2006,2,-1001.0
2007,2007,1,-1000.0
2008,2008,4,-1003.0
2009,2009,1,-1000.0
2010,2010,2,-1100.0
2011,2011,2,-1001.0
2012,2012,1,-1000.0
2013,2013,4,-1102.0
2014,2014,1,-1000.0
2015,2015,1,-1000.0
2016,2016,1,-1000.0
2017,2017,1,-1000.0
2018,2018,3,-1002.0
2019,2019,6,-1005.0
2020,2020,3,-1002.0
2021,2021,1,-1000.0
2022,2022,1,-1000.0
2023,2023,4,-1102.0
2024,2024,2,-1001.0
2025,2025,14,-1112.0
2026,2026,1,-1000.0
2027,2027,2,-1100.0
2028,2028,5,-1202.0
2029,2029,10,-1108.0
2030,2030,6,-1104.0
2031,2031,1,-1000.0
2032,2032,2,-1001.0
2033,2033,13,-1309.0
2034,2034,3,-1002.0
2035,2035,1,-1000.0
2036,2036,10,-1108.0
2037,2037,2,-1100.0
2038,2038,1,-1000.0
2039,2039,1,-1000.0
2040,2040,2,-1001.0
2041,2041,29,-1523.0
2042,2042,1,-1000.0
2043,2043,4,-1201.0
2044,2044,1,-1000.0
2045,2045,2,-1001.0
2046,2046,9,-1206.0
2047,2047,4,-1102.0
2048,2048,2,-1001.0
2049,2049,6,-1005.0
2050,2050,1,-1000.0
2051,2051,3,-1002.0
2052,2052,3,-1002.0
2053,2053,4,-1003.0
2054,2054,1,-1000.0
2055,2055,1,-1000.0
2056,2056,1,-1000.0
2057,2057,16,-1510.0
2058,2058,3,-1002.0
2059,2059,1,-1000.0
2060,2060,1,-1000.0
2061,2061,1,-1000.0
2062,2062,1,-1000.0
2063,2063,2,-1001.0
2064,2064,1,-1000.0
2065,2065,1,-1000.0
2066,2066,1,-1000.0
2067,2067,1,-1000.0
2068,2068,3,-1002.0
2069,2069,1,-1000.0
2070,2070,1,-1000.0
2071,2071,1,-1000.0
2072,2072,1,-1000.0
2073,2073,4,-1003.0
2074,2074,7,-1105.0
2075,2075,1,-1000.0
2076,2076,1,-1000.0
2077,2077,3,-1002.0
2078,2078,3,-1002.0
2079,2079,1,-1000.0
2080,2080,2,-1100.0
2081,2081,3,-1002.0
2082,2082,1,-1000.0
2083,2083,1,-1000.0
2084,2084,5,-1004.0
2085,2085,2,-1001.0
2086,2086,2,-1100.0
2087,2087,1,-1000.0
2088,2088,3,-1002.0
2089,2089,1,-1000.0
2090,2090,1,-1000.0
2091,2091,12,-1110.0
2092,2092,7,-1105.0
2093,2093,13,-1210.0
2094,2094,14,-1409.0
2095,2095,2,-1001.0
2096,2096,1,-1000.0
2097,2097,11,-1109.0
2098,2098,2,-1100.0
2099,2099,1,-1000.0
2100,2100,3,-1002.0
2101,2101,1,-1000.0
2102,2102,2,-1001.0
2103,2103,1,-1000.0
2104,2104,5,-1103.0
2105,2105,2,-1001.0
2106,2106,1,-1000.0
2107,2107,3,-1101.0
2108,2108,1,-1000.0
2109,2109,3,-1101.0
2110,2110,1,-1000.0
2111,2111,1,-1000.0
2112,2112,2,-1100.0
2113,2113,2,-1100.0
2114,2114,1,-1000.0
2115,2115,1,-1000.0
2116,2116,2,-1100.0
2117,2117,4,-1102.0
2118,2118,1,-1000.0
2119,2119,4,-1201.0
2120,2120,13,-1111.0
2121,2121,1,-1000.0
2122,2122,1,-1000.0
2123,2123,5,-1103.0
2124,2124,1,-1000.0
2125,2125,2,-1100.0
2126,2126,3,-1002.0
2127,2127,1,-1000.0
2128,2128,2,-1001.0
2129,2129,1,-1000.0
2130,2130,1,-1000.0
2131,2131,10,-1009.0
2132,2132,1,-1000.0
2133,2133,1,-1000.0
2134,2134,1,-1000.0
2135,2135,1,-1000.0
2136,2136,4,-1003.0
2137,2137,4,-1102.0
2138,2138,6,-1203.0
2139,2139,1,-1000.0
